2014-11-11 11:29:23,379 [Worker-0] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /aas-webservice-schema/src/test/resources
2014-11-11 11:29:31,317 [Worker-9] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: gov.pagibig.aas:aas-webservice-core:0.0.1-SNAPSHOT @ D:\pagibig\aas-webservice\aas-webservice-core\pom.xml.
2014-11-11 11:29:31,604 [Worker-9] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 9 sec
2014-11-11 11:29:38,377 [Worker-0] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 18 sec
2014-11-11 11:29:38,408 [Worker-10] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /webservice-common/src/main/java
2014-11-11 11:29:38,408 [Worker-10] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /webservice-common/src/main/resources
2014-11-11 11:29:38,415 [Worker-10] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /webservice-common/src/test/java
2014-11-11 11:29:38,415 [Worker-10] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /webservice-common/src/test/resources
2014-11-11 11:29:40,570 [Worker-10] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 21 sec
2014-11-11 11:29:42,503 [Worker-8] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2014-11-11 11:29:43,192 [Worker-8] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: gov.pagibig.aas:aas-webservice-service:0.0.1-SNAPSHOT @ D:\pagibig\aas-webservice\aas-webservice-service\pom.xml.
2014-11-11 11:29:52,930 [Worker-8] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /aas-webservice-service/src/main/java
2014-11-11 11:29:52,930 [Worker-8] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /aas-webservice-service/src/main/resources
2014-11-11 11:29:52,975 [Worker-8] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /aas-webservice-service/src/test/java
2014-11-11 11:29:52,975 [Worker-8] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /aas-webservice-service/src/test/resources
2014-11-11 11:30:01,045 [Worker-8] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: gov.pagibig.aas:aas-webservice-service:0.0.1-SNAPSHOT @ D:\pagibig\aas-webservice\aas-webservice-service\pom.xml.
2014-11-11 11:30:14,653 [Worker-8] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for aas-webservice-service
2014-11-11 11:30:14,689 [Worker-8] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 32 sec
2014-11-11 11:30:22,624 [Worker-18] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: gov.pagibig.aas:aas-webservice-core:0.0.1-SNAPSHOT @ D:\pagibig\aas-webservice\aas-webservice-core\pom.xml.
